anio,departamento,tipo_vehiculo,cantidad_ev,kwh_promedio,potencia_carga,consumo_wh_km,anio_base,horizonte_anios,cantidad_ev_pred,cantidad_ev_modelada,fuente_cantidad_ev,simultaneidad,consumo_energetico,demanda_futura,consumo_energetico_kwh,demanda_futura_kw
2021,VALLE DEL CAUCA,MOTOCARRO,6.0,3.233333333333333,2.8666666666666667,35.833333333333336,,,,6.0,historico,0.3,19.4,5.159999999999999,19.4,5.159999999999999
2021,VALLE DEL CAUCA,MOTOCICLETA,1.0,2.1,2.5,29.0,,,,1.0,historico,0.3,2.1,0.75,2.1,0.75
2021,VALLE DEL CAUCA,MOTOTRICICLO,1.0,2.1,4.9,35.0,,,,1.0,historico,0.3,2.1,1.47,2.1,1.47
2021,VALLE DEL CAUCA,TRICIMOTO,50.0,3.484,3.406,32.22,,,,50.0,historico,0.3,174.2,51.09,174.2,51.09
2022,ANTIOQUIA,AUTOMOVIL,37.0,67.17567567567568,160.48378378378376,149.7027027027027,,,103.03,103.03,forecast_baseline,0.3,6921.109864864865,4960.393272972972,6921.109864864865,4960.393272972972
2022,ANTIOQUIA,BUS,1.0,297.8,299.7,1213.0,,,73.36333333333333,73.36333333333333,forecast_baseline,0.3,21847.600666666665,6596.097299999999,21847.600666666665,6596.097299999999
2022,ANTIOQUIA,CAMION,40.0,688.0875,599.3199999999999,1165.8,,,85.48666666666666,85.48666666666666,forecast_baseline,0.3,58822.306749999996,15370.160719999996,58822.306749999996,15370.160719999996
2022,ANTIOQUIA,CAMIONETA,68.0,682.2338235294118,558.8044117647058,1160.9117647058824,,,99.63666666666668,99.63666666666668,forecast_baseline,0.3,67975.5040637255,16703.222672058826,67975.5040637255,16703.222672058826
2022,ANTIOQUIA,CUADRICICLO,90.0,58.440000000000005,156.48888888888888,145.4,,,109.92,109.92,forecast_baseline,0.3,6423.724800000001,5160.377599999999,6423.724800000001,5160.377599999999
2022,ANTIOQUIA,MOTOCARRO,1.0,4.7,3.2,36.0,,,14.433333333333334,14.433333333333334,forecast_baseline,0.3,67.83666666666667,13.856,67.83666666666667,13.856
2022,ANTIOQUIA,MOTOCICLETA,3.0,3.3000000000000003,3.8000000000000003,31.666666666666668,,,34.21666666666667,34.21666666666667,forecast_baseline,0.3,112.91500000000002,39.007,112.91500000000002,39.007
2022,ATLANTICO,AUTOMOVIL,1.0,42.5,64.2,137.0,,,4.25,4.25,forecast_baseline,0.3,180.625,81.855,180.625,81.855
2022,ATLANTICO,CAMIONETA,2.0,686.5,572.6,1106.5,,,3.283333333333333,3.283333333333333,forecast_baseline,0.3,2254.008333333333,564.011,2254.008333333333,564.011
2022,ATLANTICO,TRICIMOTO,1.0,5.0,2.6,32.0,,,2.41,2.41,forecast_baseline,0.3,12.05,1.8798000000000001,12.05,1.8798000000000001
2022,BOGOTA D.C.,AUTOMOVIL,108.0,64.19907407407408,154.63425925925927,142.4351851851852,,,223.41666666666663,223.41666666666663,forecast_baseline,0.3,14343.143132716048,10364.36122685185,14343.143132716048,10364.36122685185
2022,BOGOTA D.C.,BUS,554.0,347.5259927797834,261.82960288808664,1151.1624548736463,,,234.83333333333337,234.83333333333337,forecast_baseline,0.3,81610.68730445248,18445.895523465704,81610.68730445248,18445.895523465704
2022,BOGOTA D.C.,CAMIONETA,82.0,715.7865853658536,586.7682926829268,1167.939024390244,,,121.48,121.48,forecast_baseline,0.3,86953.7543902439,21384.183658536585,86953.7543902439,21384.183658536585
2022,BOGOTA D.C.,CUADRICICLO,18.0,63.022222222222226,134.17777777777778,144.05555555555554,,,118.44333333333331,118.44333333333331,forecast_baseline,0.3,7464.562074074073,4767.738977777777,7464.562074074073,4767.738977777777
2022,BOGOTA D.C.,MOTOCICLETA,4.0,4.15,3.275,31.75,,,37.473333333333336,37.473333333333336,forecast_baseline,0.3,155.51433333333335,36.81755,155.51433333333335,36.81755
2022,BOLIVAR,BUS,3.0,271.56666666666666,303.3,1168.0,,,6.48,6.48,forecast_baseline,0.3,1759.7520000000002,589.6152000000001,1759.7520000000002,589.6152000000001
2022,BOLIVAR,CAMIONETA,2.0,590.55,505.55,1407.5,,,2.763333333333333,2.763333333333333,forecast_baseline,0.3,1631.8864999999998,419.10094999999995,1631.8864999999998,419.10094999999995
2022,BOLIVAR,TRICIMOTO,1.0,4.1,3.4,29.0,,,2.3,2.3,forecast_baseline,0.3,9.429999999999998,2.3459999999999996,9.429999999999998,2.3459999999999996
2022,CASANARE,TRICIMOTO,1.0,4.8,4.0,35.0,,,1.48,1.48,forecast_baseline,0.3,7.104,1.776,7.104,1.776
2022,CAUCA,CAMIONETA,13.0,673.8846153846154,578.4769230769231,1148.3076923076924,,,3.34,3.34,forecast_baseline,0.3,2250.774615384615,579.6338769230769,2250.774615384615,579.6338769230769
2022,CUNDINAMARCA,AUTOMOVIL,15.0,58.766666666666666,143.7133333333333,143.73333333333332,,,30.726666666666667,30.726666666666667,forecast_baseline,0.3,1805.7037777777778,1324.7495066666665,1805.7037777777778,1324.7495066666665
2022,CUNDINAMARCA,CAMION,2.0,618.15,630.0,1222.0,,,34.43,34.43,forecast_baseline,0.3,21282.9045,6507.27,21282.9045,6507.27
2022,CUNDINAMARCA,CAMIONETA,27.0,665.7962962962963,533.6740740740742,1139.037037037037,,,40.156666666666666,40.156666666666666,forecast_baseline,0.3,26736.159938271605,6429.171570370371,26736.159938271605,6429.171570370371
2022,CUNDINAMARCA,CUADRICICLO,2.0,61.3,221.10000000000002,149.0,,,23.026666666666667,23.026666666666667,forecast_baseline,0.3,1411.5346666666667,1527.3588000000002,1411.5346666666667,1527.3588000000002
2022,CUNDINAMARCA,MOTOCARRO,3.0,3.266666666666667,3.3000000000000003,33.0,,,54.49,54.49,forecast_baseline,0.3,178.0006666666667,53.945100000000004,178.0006666666667,53.945100000000004
2022,CUNDINAMARCA,MOTOCICLETA,1.0,3.7,2.8,32.0,,,9.473333333333333,9.473333333333333,forecast_baseline,0.3,35.05133333333333,7.9575999999999985,35.05133333333333,7.9575999999999985
2022,CUNDINAMARCA,TRICIMOTO,1.0,4.5,2.8,36.0,,,12.446666666666667,12.446666666666667,forecast_baseline,0.3,56.010000000000005,10.4552,56.010000000000005,10.4552
2022,HUILA,TRICIMOTO,1.0,2.6,3.8,37.0,,,1.7733333333333334,1.7733333333333334,forecast_baseline,0.3,4.610666666666667,2.0216,4.610666666666667,2.0216
2022,META,MOTOCARRO,1.0,4.2,3.3,33.0,,,9.176666666666666,9.176666666666666,forecast_baseline,0.3,38.542,9.084899999999998,38.542,9.084899999999998
2022,NORTE DE SANTANDER,AUTOMOVIL,1.0,52.0,229.5,169.0,,,3.0233333333333334,3.0233333333333334,forecast_baseline,0.3,157.21333333333334,208.1565,157.21333333333334,208.1565
2022,QUINDIO,AUTOMOVIL,1.0,60.5,54.4,177.0,,,3.98,3.98,forecast_baseline,0.3,240.79,64.9536,240.79,64.9536
2022,RISARALDA,AUTOMOVIL,1.0,63.3,191.5,139.0,,,4.823333333333333,4.823333333333333,forecast_baseline,0.3,305.317,277.10049999999995,305.317,277.10049999999995
2022,RISARALDA,CAMIONETA,1.0,842.7,544.1,1195.0,,,4.753333333333333,4.753333333333333,forecast_baseline,0.3,4005.634,775.8865999999999,4005.634,775.8865999999999
2022,SANTANDER,AUTOMOVIL,1.0,42.9,161.9,177.0,,,16.043333333333333,16.043333333333333,forecast_baseline,0.3,688.259,779.2247,688.259,779.2247
2022,SANTANDER,CAMIONETA,19.0,677.5736842105263,553.4421052631578,1125.4736842105262,,,8.293333333333333,8.293333333333333,forecast_baseline,0.3,5619.344421052631,1376.9639578947367,5619.344421052631,1376.9639578947367
2022,SANTANDER,CUADRICICLO,1.0,71.9,124.5,131.0,,,13.073333333333334,13.073333333333334,forecast_baseline,0.3,939.9726666666668,488.289,939.9726666666668,488.289
2022,VALLE DEL CAUCA,AUTOMOVIL,2.0,61.65,73.1,112.0,,,13.433333333333334,13.433333333333334,forecast_baseline,0.3,828.165,294.59299999999996,828.165,294.59299999999996
2022,VALLE DEL CAUCA,BUS,1.0,306.4,262.7,1122.0,,,9.526666666666667,9.526666666666667,forecast_baseline,0.3,2918.9706666666666,750.7966,2918.9706666666666,750.7966
2022,VALLE DEL CAUCA,CAMIONETA,7.0,685.1142857142858,613.5857142857143,1105.5714285714287,,,8.066666666666666,8.066666666666666,forecast_baseline,0.3,5526.588571428571,1484.8774285714287,5526.588571428571,1484.8774285714287
2022,VALLE DEL CAUCA,CUADRICICLO,4.0,61.85,139.85,144.5,,,8.363333333333333,8.363333333333333,forecast_baseline,0.3,517.2721666666666,350.88364999999993,517.2721666666666,350.88364999999993
2022,VALLE DEL CAUCA,MOTOCARRO,1.0,3.7,3.1,31.0,,,14.373333333333331,14.373333333333331,forecast_baseline,0.3,53.18133333333333,13.367199999999997,53.18133333333333,13.367199999999997
2022,VALLE DEL CAUCA,TRICIMOTO,4.0,2.55,3.275,29.0,,,19.373333333333335,19.373333333333335,forecast_baseline,0.3,49.402,19.0343,49.402,19.0343
2027,AMAZONAS,MOTOCICLETA,0.0,2.4,4.2,31.0,2022,5,1.0,1.0,forecast_futuro,0.3,2.4,1.26,2.4,1.26
2027,ANTIOQUIA,AUTOMOVIL,0.0,67.17567567567568,160.48378378378376,149.7027027027027,2022,5,148.0,148.0,forecast_futuro,0.3,9942.0,7125.48,9942.0,7125.48
2027,ANTIOQUIA,BUS,0.0,297.8,299.7,1213.0,2022,5,9.0,9.0,forecast_futuro,0.3,2680.2000000000003,809.1899999999999,2680.2000000000003,809.1899999999999
2027,ANTIOQUIA,CAMION,0.0,688.0875,599.3199999999999,1165.8,2022,5,142.0,142.0,forecast_futuro,0.3,97708.425,25531.031999999996,97708.425,25531.031999999996
2027,ANTIOQUIA,CAMIONETA,0.0,682.2338235294118,558.8044117647058,1160.9117647058824,2022,5,133.0,133.0,forecast_futuro,0.3,90737.09852941177,22296.296029411762,90737.09852941177,22296.296029411762
2027,ANTIOQUIA,CUADRICICLO,0.0,58.440000000000005,156.48888888888888,145.4,2022,5,249.0,249.0,forecast_futuro,0.3,14551.560000000001,11689.72,14551.560000000001,11689.72
2027,ANTIOQUIA,CUATRIMOTO,0.0,2.5,2.5,38.0,2022,5,1.0,1.0,forecast_futuro,0.3,2.5,0.75,2.5,0.75
2027,ANTIOQUIA,MOTOCARRO,0.0,4.7,3.2,36.0,2022,5,4.0,4.0,forecast_futuro,0.3,18.8,3.84,18.8,3.84
2027,ANTIOQUIA,MOTOCICLETA,0.0,3.3000000000000003,3.8,31.666666666666668,2022,5,9.0,9.0,forecast_futuro,0.3,29.700000000000003,10.259999999999998,29.700000000000003,10.259999999999998
2027,ANTIOQUIA,TRICIMOTO,0.0,4.7,2.7,29.0,2022,5,1.0,1.0,forecast_futuro,0.3,4.7,0.81,4.7,0.81
2027,ARAUCA,MOTOCICLETA,0.0,3.3000000000000003,3.233333333333333,35.666666666666664,2022,5,3.0,3.0,forecast_futuro,0.3,9.9,2.9099999999999997,9.9,2.9099999999999997
2027,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",AUTOMOVIL,0.0,75.6,116.5,177.0,2022,5,1.0,1.0,forecast_futuro,0.3,75.6,34.949999999999996,75.6,34.949999999999996
2027,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",CAMIONETA,0.0,744.8333333333334,641.0,1106.6666666666667,2022,5,3.0,3.0,forecast_futuro,0.3,2234.5,576.9,2234.5,576.9
2027,ATLANTICO,AUTOMOVIL,0.0,42.5,64.2,137.0,2022,5,3.0,3.0,forecast_futuro,0.3,127.5,57.78,127.5,57.78
2027,ATLANTICO,CAMIONETA,0.0,686.5,572.6,1106.5,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,ATLANTICO,MOTOCARRO,0.0,3.0666666666666664,3.4666666666666663,34.666666666666664,2022,5,3.0,3.0,forecast_futuro,0.3,9.2,3.1199999999999997,9.2,3.1199999999999997
2027,ATLANTICO,MOTOCICLETA,0.0,4.6,2.3,37.0,2022,5,1.0,1.0,forecast_futuro,0.3,4.6,0.69,4.6,0.69
2027,ATLANTICO,TRICIMOTO,0.0,5.0,2.6,32.0,2022,5,1.0,1.0,forecast_futuro,0.3,5.0,0.78,5.0,0.78
2027,BOGOTA D.C.,AUTOMOVIL,0.0,64.19907407407408,154.63425925925927,142.4351851851852,2022,5,323.0,323.0,forecast_futuro,0.3,20736.300925925927,14984.059722222222,20736.300925925927,14984.059722222222
2027,BOGOTA D.C.,BUS,0.0,347.5259927797834,261.82960288808664,1151.1624548736463,2022,5,613.0,613.0,forecast_futuro,0.3,213033.4335740072,48150.46397111913,213033.4335740072,48150.46397111913
2027,BOGOTA D.C.,CAMIONETA,0.0,715.7865853658536,586.7682926829268,1167.939024390244,2022,5,118.0,118.0,forecast_futuro,0.3,84462.81707317072,20771.59756097561,84462.81707317072,20771.59756097561
2027,BOGOTA D.C.,CUADRICICLO,0.0,63.022222222222226,134.17777777777778,144.05555555555554,2022,5,58.0,58.0,forecast_futuro,0.3,3655.2888888888892,2334.693333333333,3655.2888888888892,2334.693333333333
2027,BOGOTA D.C.,MOTOCARRO,0.0,3.65,3.4000000000000004,28.5,2022,5,2.0,2.0,forecast_futuro,0.3,7.3,2.04,7.3,2.04
2027,BOGOTA D.C.,MOTOCICLETA,0.0,4.15,3.275,31.75,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,BOGOTA D.C.,MOTOTRICICLO,0.0,4.800000000000001,3.65,28.5,2022,5,3.0,3.0,forecast_futuro,0.3,14.400000000000002,3.2849999999999997,14.400000000000002,3.2849999999999997
2027,BOGOTA D.C.,TRICIMOTO,0.0,2.975,3.675,30.0,2022,5,13.0,13.0,forecast_futuro,0.3,38.675000000000004,14.3325,38.675000000000004,14.3325
2027,BOLIVAR,AUTOMOVIL,0.0,56.74444444444444,165.64444444444445,145.44444444444446,2022,5,12.0,12.0,forecast_futuro,0.3,680.9333333333333,596.3199999999999,680.9333333333333,596.3199999999999
2027,BOLIVAR,BUS,0.0,271.56666666666666,303.3,1168.0,2022,5,3.0,3.0,forecast_futuro,0.3,814.7,272.97,814.7,272.97
2027,BOLIVAR,CAMIONETA,0.0,590.55,505.55,1407.5,2022,5,7.0,7.0,forecast_futuro,0.3,4133.849999999999,1061.655,4133.849999999999,1061.655
2027,BOLIVAR,CUADRICICLO,0.0,66.7,115.66666666666669,152.0,2022,5,3.0,3.0,forecast_futuro,0.3,200.10000000000002,104.10000000000001,200.10000000000002,104.10000000000001
2027,BOLIVAR,MOTOCICLETA,0.0,2.1,4.0,26.0,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,BOLIVAR,TRICIMOTO,0.0,4.1,3.4,29.0,2022,5,1.0,1.0,forecast_futuro,0.3,4.1,1.02,4.1,1.02
2027,BOYACA,AUTOMOVIL,0.0,55.3,230.6,123.0,2022,5,1.0,1.0,forecast_futuro,0.3,55.3,69.17999999999999,55.3,69.17999999999999
2027,BOYACA,CAMIONETA,0.0,743.4,699.7,1339.0,2022,5,1.0,1.0,forecast_futuro,0.3,743.4,209.91,743.4,209.91
2027,BOYACA,CUADRICICLO,0.0,64.05000000000001,215.8,155.5,2022,5,2.0,2.0,forecast_futuro,0.3,128.10000000000002,129.48,128.10000000000002,129.48
2027,BOYACA,TRICIMOTO,0.0,3.55,3.25,33.5,2022,5,2.0,2.0,forecast_futuro,0.3,7.1,1.95,7.1,1.95
2027,CALDAS,AUTOMOVIL,0.0,66.42,151.44,148.4,2022,5,1.0,1.0,forecast_futuro,0.3,66.42,45.431999999999995,66.42,45.431999999999995
2027,CALDAS,BUS,0.0,331.9,222.4,1276.0,2022,5,1.0,1.0,forecast_futuro,0.3,331.9,66.72,331.9,66.72
2027,CALDAS,CAMIONETA,0.0,653.0,460.8,956.0,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,CALDAS,CUADRICICLO,0.0,68.225,119.975,148.75,2022,5,8.0,8.0,forecast_futuro,0.3,545.8,287.94,545.8,287.94
2027,CALDAS,MOTOCICLETA,0.0,3.25,3.55,33.5,2022,5,2.0,2.0,forecast_futuro,0.3,6.5,2.13,6.5,2.13
2027,CALDAS,TRICIMOTO,0.0,2.3,3.2,36.0,2022,5,1.0,1.0,forecast_futuro,0.3,2.3,0.96,2.3,0.96
2027,CAQUETA,MOTOCICLETA,0.0,3.5,3.685714285714286,33.42857142857143,2022,5,32.0,32.0,forecast_futuro,0.3,112.0,35.38285714285714,112.0,35.38285714285714
2027,CASANARE,AUTOMOVIL,0.0,71.05,189.15,136.5,2022,5,2.0,2.0,forecast_futuro,0.3,142.1,113.49,142.1,113.49
2027,CASANARE,MOTOCICLETA,0.0,4.6,2.9,30.0,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,CASANARE,TRICIMOTO,0.0,4.8,4.0,35.0,2022,5,1.0,1.0,forecast_futuro,0.3,4.8,1.2,4.8,1.2
2027,CAUCA,AUTOMOVIL,0.0,65.7,164.4,129.0,2022,5,1.0,1.0,forecast_futuro,0.3,65.7,49.32,65.7,49.32
2027,CAUCA,CAMIONETA,0.0,673.8846153846154,578.4769230769231,1148.3076923076924,2022,5,34.0,34.0,forecast_futuro,0.3,22912.076923076922,5900.464615384615,22912.076923076922,5900.464615384615
2027,CAUCA,CUADRICICLO,0.0,48.0,191.2,121.0,2022,5,1.0,1.0,forecast_futuro,0.3,48.0,57.35999999999999,48.0,57.35999999999999
2027,CAUCA,MOTOCICLETA,0.0,2.7,4.8,33.0,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,CAUCA,TRICIMOTO,0.0,4.8,2.4,35.0,2022,5,1.0,1.0,forecast_futuro,0.3,4.8,0.72,4.8,0.72
2027,CESAR,MOTOCICLETA,0.0,3.75,4.4,36.0,2022,5,2.0,2.0,forecast_futuro,0.3,7.5,2.64,7.5,2.64
2027,CHOCO,MOTOCICLETA,0.0,3.65,4.4,34.5,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,CORDOBA,BUS,0.0,329.0,291.47499999999997,1084.0833333333333,2022,5,12.0,12.0,forecast_futuro,0.3,3948.0,1049.31,3948.0,1049.31
2027,CORDOBA,MOTOCICLETA,0.0,4.1,4.9,28.0,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,CORDOBA,TRICIMOTO,0.0,4.0,3.8,37.0,2022,5,1.0,1.0,forecast_futuro,0.3,4.0,1.14,4.0,1.14
2027,CUNDINAMARCA,AUTOMOVIL,0.0,58.766666666666666,143.7133333333333,143.73333333333332,2022,5,63.0,63.0,forecast_futuro,0.3,3702.2999999999997,2716.1819999999993,3702.2999999999997,2716.1819999999993
2027,CUNDINAMARCA,BUS,0.0,348.2,310.2,1087.0,2022,5,1.0,1.0,forecast_futuro,0.3,348.2,93.05999999999999,348.2,93.05999999999999
2027,CUNDINAMARCA,CAMION,0.0,618.15,630.0,1222.0,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,CUNDINAMARCA,CAMIONETA,0.0,665.7962962962963,533.6740740740742,1139.037037037037,2022,5,42.0,42.0,forecast_futuro,0.3,27963.444444444445,6724.293333333334,27963.444444444445,6724.293333333334
2027,CUNDINAMARCA,CUADRICICLO,0.0,61.3,221.1,149.0,2022,5,22.0,22.0,forecast_futuro,0.3,1348.6,1459.26,1348.6,1459.26
2027,CUNDINAMARCA,CUATRIMOTO,0.0,3.6,4.7,37.0,2022,5,1.0,1.0,forecast_futuro,0.3,3.6,1.41,3.6,1.41
2027,CUNDINAMARCA,MICROBUS,0.0,381.4,231.75,1084.0,2022,5,2.0,2.0,forecast_futuro,0.3,762.8,139.04999999999998,762.8,139.04999999999998
2027,CUNDINAMARCA,MOTOCARRO,0.0,3.266666666666667,3.3000000000000003,33.0,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,CUNDINAMARCA,MOTOCICLETA,0.0,3.7,2.8,32.0,2022,5,5.0,5.0,forecast_futuro,0.3,18.5,4.2,18.5,4.2
2027,CUNDINAMARCA,MOTOTRICICLO,0.0,3.142857142857143,4.128571428571428,32.0,2022,5,25.0,25.0,forecast_futuro,0.3,78.57142857142857,30.96428571428571,78.57142857142857,30.96428571428571
2027,CUNDINAMARCA,TRACTOCAMION,0.0,836.6,528.6,1047.0,2022,5,1.0,1.0,forecast_futuro,0.3,836.6,158.58,836.6,158.58
2027,CUNDINAMARCA,TRICIMOTO,0.0,4.5,2.8,36.0,2022,5,3.0,3.0,forecast_futuro,0.3,13.5,2.5199999999999996,13.5,2.5199999999999996
2027,GUAINIA,TRICIMOTO,0.0,3.65,3.75,34.5,2022,5,2.0,2.0,forecast_futuro,0.3,7.3,2.25,7.3,2.25
2027,HUILA,AUTOMOVIL,0.0,45.55,117.8,152.0,2022,5,2.0,2.0,forecast_futuro,0.3,91.1,70.67999999999999,91.1,70.67999999999999
2027,HUILA,CAMIONETA,0.0,675.9,431.6,948.0,2022,5,1.0,1.0,forecast_futuro,0.3,675.9,129.48,675.9,129.48
2027,HUILA,CUADRICICLO,0.0,51.5,201.1,157.0,2022,5,1.0,1.0,forecast_futuro,0.3,51.5,60.33,51.5,60.33
2027,HUILA,MOTOCARRO,0.0,4.0,3.3,33.0,2022,5,1.0,1.0,forecast_futuro,0.3,4.0,0.9899999999999999,4.0,0.9899999999999999
2027,HUILA,MOTOCICLETA,0.0,4.2,2.7,40.0,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,HUILA,TRICIMOTO,0.0,2.6,3.8,37.0,2022,5,1.0,1.0,forecast_futuro,0.3,2.6,1.14,2.6,1.14
2027,MAGDALENA,AUTOMOVIL,0.0,42.2,218.7,150.0,2022,5,1.0,1.0,forecast_futuro,0.3,42.2,65.61,42.2,65.61
2027,MAGDALENA,MOTOCICLETA,0.0,4.3,4.4,28.0,2022,5,1.0,1.0,forecast_futuro,0.3,4.3,1.32,4.3,1.32
2027,MAGDALENA,TRICIMOTO,0.0,4.8,5.0,35.0,2022,5,1.0,1.0,forecast_futuro,0.3,4.8,1.5,4.8,1.5
2027,META,AUTOMOVIL,0.0,65.97857142857143,139.45000000000002,141.64285714285714,2022,5,23.0,23.0,forecast_futuro,0.3,1517.5071428571428,962.205,1517.5071428571428,962.205
2027,META,CAMIONETA,0.0,659.3,463.8,1099.0,2022,5,1.0,1.0,forecast_futuro,0.3,659.3,139.14,659.3,139.14
2027,META,CUADRICICLO,0.0,43.4,201.3,159.0,2022,5,1.0,1.0,forecast_futuro,0.3,43.4,60.39,43.4,60.39
2027,META,MOTOCARRO,0.0,4.2,3.3,33.0,2022,5,1.0,1.0,forecast_futuro,0.3,4.2,0.9899999999999999,4.2,0.9899999999999999
2027,META,MOTOCICLETA,0.0,2.8,2.3,39.0,2022,5,2.0,2.0,forecast_futuro,0.3,5.6,1.38,5.6,1.38
2027,NARINO,CAMIONETA,0.0,672.85,624.4,1079.5,2022,5,2.0,2.0,forecast_futuro,0.3,1345.7,374.64,1345.7,374.64
2027,NARINO,MOTOCICLETA,0.0,3.5,2.2,35.0,2022,5,1.0,1.0,forecast_futuro,0.3,3.5,0.66,3.5,0.66
2027,NORTE DE SANTANDER,AUTOMOVIL,0.0,52.0,229.5,169.0,2022,5,3.0,3.0,forecast_futuro,0.3,156.0,206.54999999999998,156.0,206.54999999999998
2027,NORTE DE SANTANDER,CAMIONETA,0.0,658.3571428571429,674.6428571428571,1131.857142857143,2022,5,19.0,19.0,forecast_futuro,0.3,12508.785714285716,3845.4642857142853,12508.785714285716,3845.4642857142853
2027,NORTE DE SANTANDER,CUADRICICLO,0.0,54.25,104.8,150.0,2022,5,2.0,2.0,forecast_futuro,0.3,108.5,62.879999999999995,108.5,62.879999999999995
2027,NORTE DE SANTANDER,MOTOCICLETA,0.0,4.8,3.3,31.0,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,NORTE DE SANTANDER,TRICIMOTO,0.0,2.2,3.4,26.0,2022,5,1.0,1.0,forecast_futuro,0.3,2.2,1.02,2.2,1.02
2027,QUINDIO,AUTOMOVIL,0.0,60.5,54.4,177.0,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,QUINDIO,CAMIONETA,0.0,724.5,442.4,1347.0,2022,5,1.0,1.0,forecast_futuro,0.3,724.5,132.72,724.5,132.72
2027,QUINDIO,CUADRICICLO,0.0,60.2,131.26666666666668,145.33333333333334,2022,5,17.0,17.0,forecast_futuro,0.3,1023.4000000000001,669.4600000000002,1023.4000000000001,669.4600000000002
2027,RISARALDA,AUTOMOVIL,0.0,63.3,191.5,139.0,2022,5,2.0,2.0,forecast_futuro,0.3,126.6,114.89999999999999,126.6,114.89999999999999
2027,RISARALDA,CAMIONETA,0.0,842.7,544.1,1195.0,2022,5,1.0,1.0,forecast_futuro,0.3,842.7,163.23,842.7,163.23
2027,RISARALDA,CUADRICICLO,0.0,57.75,155.9,151.0,2022,5,2.0,2.0,forecast_futuro,0.3,115.5,93.54,115.5,93.54
2027,RISARALDA,MOTOCICLETA,0.0,4.3,2.35,32.5,2022,5,1.0,1.0,forecast_futuro,0.3,4.3,0.705,4.3,0.705
2027,SANTANDER,AUTOMOVIL,0.0,42.9,161.9,177.0,2022,5,18.0,18.0,forecast_futuro,0.3,772.1999999999999,874.2600000000001,772.1999999999999,874.2600000000001
2027,SANTANDER,CAMION,0.0,825.0,594.7,933.0,2022,5,1.0,1.0,forecast_futuro,0.3,825.0,178.41,825.0,178.41
2027,SANTANDER,CAMIONETA,0.0,677.5736842105263,553.4421052631578,1125.4736842105262,2022,5,45.0,45.0,forecast_futuro,0.3,30490.815789473683,7471.46842105263,30490.815789473683,7471.46842105263
2027,SANTANDER,CUADRICICLO,0.0,71.9,124.5,131.0,2022,5,8.0,8.0,forecast_futuro,0.3,575.2,298.8,575.2,298.8
2027,SANTANDER,MICROBUS,0.0,314.09999999999997,234.76666666666665,1154.0,2022,5,3.0,3.0,forecast_futuro,0.3,942.3,211.29,942.3,211.29
2027,SANTANDER,MOTOCICLETA,0.0,3.6666666666666665,2.533333333333333,34.666666666666664,2022,5,63.0,63.0,forecast_futuro,0.3,231.0,47.879999999999995,231.0,47.879999999999995
2027,SANTANDER,TRICIMOTO,0.0,3.0,3.4,26.0,2022,5,1.0,1.0,forecast_futuro,0.3,3.0,1.02,3.0,1.02
2027,TOLIMA,AUTOMOVIL,0.0,53.1,188.0,111.0,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,TOLIMA,CAMIONETA,0.0,778.3,710.2,1196.0,2022,5,1.0,1.0,forecast_futuro,0.3,778.3,213.06,778.3,213.06
2027,TOLIMA,MOTOCICLETA,0.0,3.466666666666667,3.8,34.333333333333336,2022,5,3.0,3.0,forecast_futuro,0.3,10.4,3.4199999999999995,10.4,3.4199999999999995
2027,VALLE DEL CAUCA,AUTOMOVIL,0.0,61.65,73.1,112.0,2022,5,10.0,10.0,forecast_futuro,0.3,616.5,219.29999999999998,616.5,219.29999999999998
2027,VALLE DEL CAUCA,BUS,0.0,306.4,262.7,1122.0,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,VALLE DEL CAUCA,CAMION,0.0,640.3,654.3,1105.0,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
